"name","address","city","zip","state","country","phone","email","website","openingHours","lat","lng","accuracy","error"
"Royal Smoke Shop","1277 West Broad St","STRATFORD","6615","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06615","","41.1917448","'-73.1368205","User provided",""
"BELLTOWN SUPERETTE","29 BELLTOWN RD","STAMFORD","6905","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06905","","41.0769145","'-73.5312409","User provided",""
"Alex Grocery","418 Main St","EAST HAVEN","6512","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06512","","41.2812057","'-72.8767354","User provided",""
"H & S Food Mart","306 Whalley Ave","NEW HAVEN","6511","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06511","","41.3168457","'-72.9429802","User provided",""
"PRICE CHOPPER #221","675 Poquonock Ave","WINDSOR","6095","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06095","","41.8735184","'-72.6621501","User provided",""
"Wolcott Hill Liquor","66 Wolcott Hill Rd","WETHERSFIELD","6109","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06109","","41.7225879","'-72.6727656","User provided",""
"JOJO`S FOOD MART","1309 Boston Post Rd","WESTBROOK","6498","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06498","","41.283988","'-72.445001","User provided",""
"LAUREL CREST LIQUORS","534 WOLCOTT RD SUITE D","WOLCOTT","6716","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06716","","41.5948412","'-72.9873564","User provided",""
"Cigarette Express","307 Captain Thomas Blvd","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2599284","'-72.9492336","User provided",""
"The Jug Shop","80 Hazard Ave","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","41.989497","'-72.5719811","User provided",""
"One Stop Liquor","900A South Colony Road","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.436371","'-72.8337939","User provided",""
"Bestway","1 Saybrook Rd","ESSEX","6426","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06426","","41.3477882","'-72.3960012","User provided",""
"STOP & SHOP #667","117 BOSTON POST RD","WATERFORD","6385","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06385","","41.343848","'-72.124672","User provided",""
"S & S MINIMART LLC","62 ELM STREET","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2791246","'-72.9416327","User provided",""
"Lilley`s Package Store","275 Newington Ave","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.7242877","'-72.7102464","User provided",""
"ADAM`S SUPER FOOD STORES","193 MAIN ST","DEEP RIVER","6417","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06417","","41.3846178","'-72.4354252","User provided",""
"STONY CREEK PACKAGE STORE","3 Thimble Island Rd","BRANFORD","6405","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06405","","41.299207","'-72.765159","User provided",""
"Cigar Plus Tobacco Shop LLC","909 Meriden Waterbury Tpke","PLANTSVILLE","6479","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06479","","41.5632797","'-72.8752304","User provided",""
"LOS PRIMOS GROCERY","452 FRANKLIN AVE","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.7369745","'-72.674967","User provided",""
"Groton Elks Lodge 2163","700 Shennecossett Rd","GROTON","6340","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06340","","41.327806","'-72.057691","User provided",""
"Waterbury Food Stop LLC","21 Homer St","WATERBURY","6704","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06704","","41.586051","'-73.048795","User provided",""
"THE CORNER CONVENIENCE STORE","58 River St","MILFORD","6460","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06460","","41.2239834","'-73.0574886","User provided",""
"Southington Quick Mart LLC","1611 Meriden Waterbury Tpke","MARION","6444","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06444","","41.5643427","'-72.9001831","User provided",""
"Quisquella Mini Market","2351 Main St","BRIDGEPORT","6606","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06606","","41.1952068","'-73.1994163","User provided",""
"Main St Food Mart","202 Main St","SOUTHINGTON","6489","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06489","","41.597824","'-72.8780139","User provided",""
"Rocky Hill Shell","1380 Silas Deane Highway","ROCKY HILL","6067","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06067","","41.6818351","'-72.6539312","User provided",""
"POLLA SUPERMARKET INC","399 MAIN ST","DANBURY","6810","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06810","","41.40235","'-73.458768","User provided",""
"Beacon Falls Xpressmart LLC","25 N Main St","BEACON FALLS","6403","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06403","","41.4446049","'-73.0643381","User provided",""
"RENALDIS ONE STOP PACKAGE","1590 RTE 85","OAKDALE","6370","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06370","","41.4288844","'-72.2167367","User provided",""
"King Donut","289 MAIN ST","NEWINGTON","6111","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06111","","41.7125525","'-72.7262603","User provided",""
"NEW ENGLAND SHOPPE","314 BROAD ST","NEW BRITAIN","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.6726833","'-72.7950298","User provided",""
"Henny Penny Quaker Hill","26 Norwich Rd","QUAKER HILL","6375","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06375","","41.42258","'-72.110349","User provided",""
"Ampak Food Mart","749 Saybrook Rd","MIDDLETOWN","6457","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06457","","41.5365219","'-72.6165625","User provided",""
"Shell Food Mart","133 Main St","MONROE","6468","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06468","","41.3032094","'-73.2536514","User provided",""
"Congress Market","620 Congess Avenue","NEW HAVEN","6519","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06519","","41.299976","'-72.939088","User provided",""
"Express Food Mart A-12","2263 Whitney Ave","HAMDEN","6518","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06518","","41.380134","'-72.902677","User provided",""
"Maple Shade","428 Hartford Rd","SALEM","6420","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06420","","41.5017179","'-72.284512","User provided",""
"CORNER PACKAGE STORE","415 Pleasant ST","WILLIMANTIC","6226","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06226","","41.7099972","'-72.2213002","User provided",""
"Stafford News and VarietyStore","928 Stafford Ave","BRISTOL","6010","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06010","","41.7012076","'-72.9106247","User provided",""
"EZ MINI MART FOOD STORE LLC","277 Shore Rd Rte 156","OLD LYME","6371","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06371","","41.3159315","'-72.3289715","User provided",""
"Greenwich Convenience Mart","1129 E Putnam Ave","RIVERSIDE","6878","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06878","","41.04128","'-73.583564","User provided",""
"CITY GAS SOUTH MAIN LLC","453 S MAIN ST","NEW BRITAIN","6051","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06051","","41.652379","'-72.774813","User provided",""
"Corner Deli","995 Campbell Ave","WEST HAVEN","6516","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06516","","41.2861795","'-72.9579325","User provided",""
"STOP & SHOP #2607","91 VOLUNTOWN RD","STONINGTON","6379","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06379","","41.406702","'-71.8458331","User provided",""
"Southington Colonial Spirits","255 Berlin Ave","SOUTHINGTON","6489","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06489","","41.597318","'-72.869759","User provided",""
"CUMBERLAND FARMS #4637","215 MONTAUK AVE","NEW LONDON","6320","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06320","","41.3490814","'-72.1072575","User provided",""
"HIGGANUM WINES & SPIRITS","968 Killingworth Rd","HIGGANUM","6441","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06441","","41.432001","'-72.558242","User provided",""
"Junco 8 Mini Market LLC","1729 Barnum Ave","BRIDGEPORT","6610","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06610","","41.1888946","'-73.1582077","User provided",""
"Hasnain LLC","208 Main Street","ROCKFALL","6481","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06481","","41.52727","'-72.6991013","User provided",""
"Westchester Marketplace","493 Westchester Rd","COLCHESTER","6415","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06415","","41.546839","'-72.411937","User provided",""
"FOOD BAG #519","98 MOUNTAIN RD","SUFFIELD","6078","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06078","","41.983504","'-72.654561","User provided",""
"HILLTOP FOOD MARKET INC","1081 HUNTINGTON RD","STRATFORD","6614","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06614","","41.2214701","'-73.1347525","User provided",""
"E & M PARK FUELS INC","1705 Park Ave","BRIDGEPORT","6604","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06604","","41.1823395","'-73.2059782","User provided",""
"Lakeside Deli & Variety","249 Rt 39","NEW FAIRFIELD","6812","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06812","","41.5076965","'-73.4704274","User provided",""
"Chicago Sams","95 Elm Street","ENFIELD","6082","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06082","","42.0001075","'-72.5831888","User provided",""
"Belvedere Cafe and Restaurant","82 Broad st","New Britain","6053","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06053","","41.6731873","'-72.7864755","User provided",""
"LAKESIDE LIQUORS","21 Babbs Rd","WEST SUFFIELD","6093","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06093","","42.0194213","'-72.7480078","User provided",""
"EAST HAVEN HESS","22-24 Frontage Rd","EAST HAVEN","6512","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06512","","41.2859453","'-72.8791709","User provided",""
"Evergreen Gulf","634 Weathersfield Ave","HARTFORD","6114","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06114","","41.7387206","'-72.6715161","User provided",""
"GNAZZO FOOD CENTER INC.","73 EAST ST PO BOX 7","PLAINVILLE","6062","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06062","","41.6747222","'-72.8569444","User provided",""
"JV Wine and Spirits","184 Rt 81","KILLINGWORTH","6419","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06419","","41.350394","'-72.5611669","User provided",""
"HARVEST HILL PACKAGE STORE","330 S Frontage Rd","NEW LONDON","6320","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06320","","41.3678546","'-72.1141806","User provided",""
"CITGO","1015 Broad St","MERIDEN","6450","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06450","","41.5460808","'-72.7833558","User provided",""
"New DP Mart","1183 New Haven Rd","NAUGATUCK","6770","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06770","","41.4680712","'-73.0241061","User provided",""
"ARESCO`S MARKET","80 Liberty St","MIDDLETOWN","6457","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06457","","41.5631294","'-72.6554053","User provided",""
"STAR FOOD MART","355-357 Oxford Rd","OXFORD","6478","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06478","","41.4286491","'-73.1104745","User provided",""
"RITE AID #10378","8A S Main St","TERRYVILLE","6786","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06786","","41.6776949","'-73.0114341","User provided",""
"Frog Pond Restaurant","251 E Main St","STRATFORD","6614","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06614","","41.2034833","'-73.1184111","User provided",""
"The Barn","25 South Rd","SOMERS","6071","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06071","","41.9837262","'-72.4475554","User provided",""
"Johnson Gas","1726 Fairfield Ave","BRIDGEPORT","6605","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06605","","41.1692807","'-73.2146983","User provided",""
"Route 1 Wine & Liquor","803 W Main St","BRANFORD","6405","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06405","","41.2760559","'-72.837766","User provided",""
"Ridgefield Fuel Associates","115 Danbury Road","RIDGEFIELD","6877","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06877","","41.2931227","'-73.4930979","User provided",""
"MOBIL ON THE RUN","234 Washington St","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.755306","'-72.6826121","User provided",""
"KRAUSZER FOOD STORE #605","36 Fairview Ave","HAMDEN","6514","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06514","","41.3393646","'-72.9412991","User provided",""
"INTERNATIONAL PACKAGE STORE","578 WINCHESTER AVE","NEW HAVEN","6511","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06511","","41.327663","'-72.927237","User provided",""
"The Country Store","2187 New London Tpke","SOUTH GLASTONBURY","6073","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06073","","41.680417","'-72.547922","User provided",""
"KRAUSZER`S","560 S MAIN ST","WALLINGFORD","6492","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06492","","41.440209","'-72.83076","User provided",""
"JE LIQUOR STORE","255 Wayne St","BRIDGEPORT","6606","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06606","","41.200865","'-73.2089235","User provided",""
"Smokers Paradise","311 Main St","TERRYVILLE","6786","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06786","","41.6792406","'-73.0191262","User provided",""
"WILLIAMS ST. SUNOCO","407 Williams St","NEW LONDON","6320","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06320","","41.3659009","'-72.1021112","User provided",""
"STOP & SHOP #658","15 RIVER RD","WILTON","6897","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06897","","41.189847","'-73.432138","User provided",""
"Reeha LLC","199 West Street","LITCHFIELD","6759","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06759","","41.7463659","'-73.1971636","User provided",""
"RITE AID #10372","1395 Middletown Ave","NORTHFORD","6472","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06472","","41.3931548","'-72.7917592","User provided",""
"CUMBERLAND FARMS #4739","975 Kings Hwy","FAIRFIELD","6824","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06824","","41.166834","'-73.2336877","User provided",""
"All Star Energy LLC","133 Padanaram Road","DANBURY","6811","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06811","","41.438243","'-73.498205","User provided",""
"East Side Coffee & More","429 Barnum Ave","BRIDGEPORT","6608","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06608","","41.1871678","'-73.1810766","User provided",""
"Ferry Grocery","410 Ferry St","NEW HAVEN","6513","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06513","","41.311001","'-72.8962449","User provided",""
"Square News","97 Atlantic St","STAMFORD","6901","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06901","","41.0539192","'-73.5394123","User provided",""
"7-ELEVEN STORE #32957B","2120 Park St","HARTFORD","6106","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06106","","41.7563538","'-72.7143043","User provided",""
"Tims Market","123 School St","EAST HARTFORD","6108","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06108","","41.783644","'-72.6129369","User provided",""
"MAIN ST CONVENIENCE","199 Main St","STAMFORD","6901","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06901","","41.0529618","'-73.5419525","User provided",""
"Budget Package Store","542 West Avenue","NORWALK","6850","CT","USA","","","http://www.ctlottery.org/Modules/Directory/06850","","41.112781","'-73.416236","User provided",""
